"ID","EMPLOYEE_ID","CUSTOMER_ID","ORDER_DATE","SHIPPED_DATE","SHIP_NAME","SHIP_ADDRESS1","SHIP_ADDRESS2","SHIP_CITY","SHIP_STATE","SHIP_POSTAL_CODE","SHIP_COUNTRY","SHIPPING_FEE","PAYMENT_TYPE","PAID_DATE","ORDER_STATUS","CHANGE_DATE"
4474,217,9,2017-02-19 00:00:00.000,2016-05-29 00:00:00.000,Larry Myers,"731 Packers Point",,Trelleborg,Skåne,"231 68",Sweden,4.4600,Card,2016-06-19 00:00:00.000,New,2017-02-19 00:00:00.000
4475,202,40,2016-11-03 00:00:00.000,2016-04-25 00:00:00.000,Virginia Hall,"141 Rowland Way",,Aoji-ri,,,North Korea,7.5800,Checque,2016-11-13 00:00:00.000,Shipped,2016-11-13 00:00:00.000
4476,211,16,2017-03-07 00:00:00.000,2016-10-14 00:00:00.000,Doris Berry,"60 Rusk Lane",,Al Qamşīyah,,,Syria,1.8000,Checque,2016-03-19 00:00:00.000,On Hold,2017-03-07 00:00:00.000
4477,210,87,2016-12-04 00:00:00.000,2016-03-22 00:00:00.000,Juan Richards,"3830 Randy Parkway",,Nakhon Nayok,,"26120",Thailand,1.2200,Card,2016-08-05 00:00:00.000,Complete,2016-12-04 00:00:00.000
4478,203,34,2017-01-28 00:00:00.000,2016-09-27 00:00:00.000,Kimberly Fox,"34957 Elka Way",,Santiago,,"97700-000",Brazil,3.9900,Checque,2016-07-06 00:00:00.000,On Hold,2017-01-28 00:00:00.000
4479,219,89,2016-07-01 00:00:00.000,2016-05-31 00:00:00.000,Ruby Ruiz,"90581 American Hill",,Agudos,,"17120-000",Brazil,5.9700,Cash,2016-06-03 00:00:00.000,On Hold,2016-07-01 00:00:00.000
4480,203,53,2016-10-17 00:00:00.000,2016-11-07 00:00:00.000,Ruby Robinson,"385 Carioca Plaza",,Kalangan,,,Indonesia,8.7100,Card,2016-12-01 00:00:00.000,Complete,2016-12-01 00:00:00.000
4481,207,91,2017-02-25 00:00:00.000,2016-03-31 00:00:00.000,Victor Lopez,"170 Mariners Cove Circle",,Bressuire,Poitou-Charentes,"79304 CEDEX",France,8.5900,Checque,2016-07-30 00:00:00.000,Complete,2017-02-25 00:00:00.000
4482,215,58,2017-02-15 00:00:00.000,2016-07-25 00:00:00.000,Kimberly Marshall,"647 Summerview Circle",,Timahankrajan,,,Indonesia,3.0700,Checque,2016-04-21 00:00:00.000,On Hold,2017-02-15 00:00:00.000
4483,207,76,2016-06-27 00:00:00.000,2016-10-15 00:00:00.000,Pamela Matthews,"9379 Summit Trail",,Brangsi,,,Indonesia,1.3500,Card,2016-05-27 00:00:00.000,New,2016-10-15 00:00:00.000
4484,210,98,2017-02-03 00:00:00.000,2016-11-04 00:00:00.000,Randy Patterson,"6641 American Ash Point",,Ivanec,,"42240",Croatia,2.3600,Card,2016-10-31 00:00:00.000,Shipped,2017-02-03 00:00:00.000
4485,205,71,2017-01-01 00:00:00.000,2017-02-16 00:00:00.000,Carolyn Garza,"281 Raven Lane",,Jingyang,,,China,6.8500,Checque,2016-04-27 00:00:00.000,Shipped,2017-02-16 00:00:00.000
4486,202,20,2016-07-24 00:00:00.000,2016-07-06 00:00:00.000,Ruth Perkins,"5656 Northview Lane",,Burevestnik,,"607612",Russia,9.2900,Cash,2017-03-16 00:00:00.000,On Hold,2017-03-16 00:00:00.000
4487,203,49,2017-02-20 00:00:00.000,2017-01-12 00:00:00.000,Kelly Oliver,"249 Londonderry Pass",,Grande Rivière du Nord,,,Haiti,7.6500,Checque,2016-12-04 00:00:00.000,Shipped,2017-02-20 00:00:00.000
4488,203,67,2016-11-09 00:00:00.000,2016-07-19 00:00:00.000,Shirley Henry,"3045 Rowland Lane",,Midlands,,,Mauritius,5.3500,Checque,2016-06-14 00:00:00.000,Complete,2016-11-09 00:00:00.000
4489,209,100,2017-01-24 00:00:00.000,2016-05-30 00:00:00.000,Marie Ferguson,"629 Crownhardt Junction",,El Paso,Texas,"88546",United States,5.1800,Checque,2016-04-20 00:00:00.000,Shipped,2017-01-24 00:00:00.000
4490,202,87,2016-06-27 00:00:00.000,2016-09-05 00:00:00.000,Rachel Scott,"343 Schurz Road",,Cabiguan,,"1144",Philippines,1.0500,Cash,2016-07-24 00:00:00.000,Shipped,2016-09-05 00:00:00.000
4491,211,93,2017-01-16 00:00:00.000,2016-09-29 00:00:00.000,Henry Fields,"26143 Del Sol Avenue",,Huangduobu,,,China,6.1500,Card,2016-06-02 00:00:00.000,Shipped,2017-01-16 00:00:00.000
4492,217,10,2016-12-08 00:00:00.000,2016-10-01 00:00:00.000,Harold Jones,"2 Oak Avenue",,Surkhakhi,,"386147",Russia,9.9600,Card,2016-04-07 00:00:00.000,New,2016-12-08 00:00:00.000
4493,217,35,2016-05-05 00:00:00.000,2016-05-01 00:00:00.000,Walter Wright,"12 Paget Road",,Siluman,,,Indonesia,2.1000,Cash,2016-10-26 00:00:00.000,On Hold,2016-10-26 00:00:00.000
4494,206,51,2017-02-25 00:00:00.000,2016-10-24 00:00:00.000,Marilyn Hayes,"4 5th Way",,Punkaharju,,"58501",Finland,3.5700,Cash,2016-06-22 00:00:00.000,New,2017-02-25 00:00:00.000
4495,208,3,2016-12-27 00:00:00.000,2016-09-09 00:00:00.000,Sandra West,"0384 Bowman Center",,Tagta,,,Turkmenistan,6.4500,Cash,2016-08-25 00:00:00.000,New,2016-12-27 00:00:00.000
4496,218,41,2017-01-10 00:00:00.000,2016-12-11 00:00:00.000,Dennis Meyer,"4 Cambridge Alley",,Cariamanga,,,Ecuador,5.3300,Checque,2016-09-28 00:00:00.000,New,2017-01-10 00:00:00.000
4497,216,76,2016-09-28 00:00:00.000,2016-05-12 00:00:00.000,Frank Dean,"23227 Veith Park",,Fengqiao,,,China,6.7200,Cash,2016-04-12 00:00:00.000,Complete,2016-09-28 00:00:00.000
4498,204,3,2016-11-11 00:00:00.000,2016-12-01 00:00:00.000,Amy Palmer,"7735 Maple Wood Road",,Działoszyce,,"28-440",Poland,3.0800,Card,2016-09-07 00:00:00.000,Shipped,2016-12-01 00:00:00.000
4499,211,96,2017-02-04 00:00:00.000,2016-03-27 00:00:00.000,Emily Nelson,"3 Crownhardt Plaza",,Oslob,,"6025",Philippines,6.4100,Card,2016-09-25 00:00:00.000,On Hold,2017-02-04 00:00:00.000
4500,204,7,2016-04-29 00:00:00.000,2017-01-20 00:00:00.000,Randy Hanson,"687 Drewry Place",,Barberena,,"06002",Guatemala,2.5100,Card,2016-12-12 00:00:00.000,Complete,2017-01-20 00:00:00.000
4501,215,92,2017-02-27 00:00:00.000,2016-09-26 00:00:00.000,Raymond Banks,"826 Mendota Pass",,Chicago,Illinois,"60681",United States,3.3400,Card,2016-10-30 00:00:00.000,Complete,2017-02-27 00:00:00.000
4502,220,24,2016-10-01 00:00:00.000,2016-09-26 00:00:00.000,Kimberly Robertson,"2643 Becker Trail",,Columbus,Georgia,"31904",United States,3.0700,Checque,2016-04-27 00:00:00.000,Complete,2016-10-01 00:00:00.000
4503,215,52,2017-02-25 00:00:00.000,2016-08-08 00:00:00.000,Marilyn Miller,"1 Tennessee Park",,Spokane,Washington,"99252",United States,5.3400,Checque,2016-08-16 00:00:00.000,On Hold,2017-02-25 00:00:00.000
4504,220,35,2017-01-27 00:00:00.000,2016-09-08 00:00:00.000,Marie Carpenter,"4575 Fair Oaks Hill",,Richmond,Virginia,"23293",United States,7.0100,Cash,2016-04-06 00:00:00.000,Shipped,2017-01-27 00:00:00.000
4505,203,10,2016-06-24 00:00:00.000,2017-02-22 00:00:00.000,Nicholas Wells,"823 Duke Center",,Irvine,California,"92710",United States,1.4000,Checque,2016-06-17 00:00:00.000,On Hold,2017-02-22 00:00:00.000
4506,207,26,2016-12-26 00:00:00.000,2017-03-14 00:00:00.000,John Dean,"06 Spenser Place",,Charleston,South Carolina,"29403",United States,1.3100,Cash,2016-10-25 00:00:00.000,Shipped,2017-03-14 00:00:00.000
4507,216,28,2016-08-22 00:00:00.000,2016-12-13 00:00:00.000,Diana Spencer,"26 Ridgeway Plaza",,Ogden,Utah,"84403",United States,9.4200,Cash,2016-04-13 00:00:00.000,Shipped,2016-12-13 00:00:00.000
4508,213,90,2016-08-31 00:00:00.000,2017-01-13 00:00:00.000,Wanda Bowman,"862 Iowa Avenue",,Kansas City,Kansas,"66160",United States,7.1000,Cash,2016-10-19 00:00:00.000,Complete,2017-01-13 00:00:00.000
4509,204,93,2016-07-07 00:00:00.000,2016-05-31 00:00:00.000,Andrew Garrett,"27066 Gina Road",,El Paso,Texas,"88558",United States,6.8800,Checque,2016-04-23 00:00:00.000,Complete,2016-07-07 00:00:00.000
4510,202,56,2017-02-06 00:00:00.000,2016-10-29 00:00:00.000,Juan Webb,"6233 South Junction",,Lafayette,Louisiana,"70505",United States,1.0700,Cash,2016-05-20 00:00:00.000,New,2017-02-06 00:00:00.000
4511,219,54,2016-11-08 00:00:00.000,2016-06-17 00:00:00.000,William Gardner,"5 Meadow Ridge Terrace",,Tacoma,Washington,"98447",United States,4.4600,Checque,2016-05-25 00:00:00.000,Complete,2016-11-08 00:00:00.000
4512,215,4,2016-09-09 00:00:00.000,2016-08-21 00:00:00.000,Fred Fernandez,"15 Ludington Junction",,San Rafael,California,"94913",United States,4.3000,Cash,2016-09-02 00:00:00.000,New,2016-09-09 00:00:00.000
4513,206,54,2016-10-28 00:00:00.000,2016-06-30 00:00:00.000,Ruth Ellis,"41196 Rieder Avenue",,Baltimore,Maryland,"21211",United States,8.3900,Card,2016-05-29 00:00:00.000,Complete,2016-10-28 00:00:00.000
4514,215,73,2017-02-26 00:00:00.000,2016-09-17 00:00:00.000,David Ferguson,"5813 Brown Parkway",,Shawnee Mission,Kansas,"66286",United States,2.7100,Card,2016-04-18 00:00:00.000,Shipped,2017-02-26 00:00:00.000
4515,216,23,2016-11-08 00:00:00.000,2016-06-27 00:00:00.000,Susan Freeman,"0 Bashford Parkway",,Tucson,Arizona,"85720",United States,5.5000,Checque,2017-02-01 00:00:00.000,Shipped,2017-02-01 00:00:00.000
4516,212,9,2016-04-30 00:00:00.000,2016-12-31 00:00:00.000,Alan Hunt,"193 Declaration Plaza",,Louisville,Kentucky,"40256",United States,9.7400,Cash,2017-01-20 00:00:00.000,On Hold,2017-01-20 00:00:00.000
4517,202,46,2017-02-01 00:00:00.000,2016-07-22 00:00:00.000,Phillip Romero,"1860 Thompson Crossing",,Biloxi,Mississippi,"39534",United States,3.0200,Card,2016-11-04 00:00:00.000,Complete,2017-02-01 00:00:00.000
4518,203,75,2016-09-07 00:00:00.000,2016-11-14 00:00:00.000,George Diaz,"6 Mcguire Center",,Mesa,Arizona,"85210",United States,7.8400,Checque,2016-06-21 00:00:00.000,Shipped,2016-11-14 00:00:00.000
4519,217,68,2016-10-07 00:00:00.000,2016-08-15 00:00:00.000,Virginia King,"7405 High Crossing Alley",,Sioux City,Iowa,"51105",United States,4.0300,Checque,2016-05-09 00:00:00.000,Complete,2016-10-07 00:00:00.000
4520,216,6,2017-02-18 00:00:00.000,2017-02-17 00:00:00.000,Brenda Ruiz,"224 Badeau Street",,Corpus Christi,Texas,"78426",United States,9.1100,Checque,2016-11-13 00:00:00.000,New,2017-02-18 00:00:00.000
4521,201,84,2016-09-17 00:00:00.000,2016-06-15 00:00:00.000,Debra Brown,"94 Morningstar Center",,San Francisco,California,"94177",United States,6.5900,Checque,2017-03-10 00:00:00.000,Shipped,2017-03-10 00:00:00.000
4522,205,89,2016-10-22 00:00:00.000,2017-03-13 00:00:00.000,Emily Henry,"79 Manufacturers Center",,Los Angeles,California,"90020",United States,4.1100,Cash,2016-10-27 00:00:00.000,Complete,2017-03-13 00:00:00.000
4523,211,67,2016-04-17 00:00:00.000,2017-02-12 00:00:00.000,Aaron Peterson,"504 Schlimgen Terrace",,Bethesda,Maryland,"20892",United States,5.4200,Card,2016-08-25 00:00:00.000,Shipped,2017-02-12 00:00:00.000
4524,215,83,2016-08-22 00:00:00.000,2016-07-31 00:00:00.000,Janice Burke,"3 Mcbride Lane",,Washington,District of Columbia,"20073",United States,3.7600,Card,2016-08-09 00:00:00.000,Shipped,2016-08-22 00:00:00.000
4525,217,100,2016-03-31 00:00:00.000,2016-12-09 00:00:00.000,Debra Kelley,"18155 Northview Plaza",,Detroit,Michigan,"48267",United States,2.2600,Cash,2016-12-29 00:00:00.000,On Hold,2016-12-29 00:00:00.000
4526,214,32,2016-11-24 00:00:00.000,2016-03-28 00:00:00.000,Donald Sims,"86 Michigan Avenue",,Brooklyn,New York,"11231",United States,5.0500,Checque,2016-08-07 00:00:00.000,Shipped,2016-11-24 00:00:00.000
4527,205,100,2016-05-13 00:00:00.000,2016-06-17 00:00:00.000,Daniel Mason,"4 Hanover Road",,Reno,Nevada,"89595",United States,4.8100,Checque,2016-10-22 00:00:00.000,Shipped,2016-10-22 00:00:00.000
4528,201,32,2016-11-15 00:00:00.000,2016-11-16 00:00:00.000,Howard Knight,"5 Weeping Birch Alley",,Jacksonville,Florida,"32225",United States,5.9900,Checque,2016-11-07 00:00:00.000,New,2016-11-16 00:00:00.000
4529,213,99,2016-12-02 00:00:00.000,2016-07-09 00:00:00.000,Virginia Hughes,"629 Manufacturers Point",,Syracuse,New York,"13224",United States,5.6000,Card,2016-12-02 00:00:00.000,Complete,2016-12-02 00:00:00.000
4530,219,18,2016-12-07 00:00:00.000,2017-02-07 00:00:00.000,Carl Graham,"90 Heffernan Pass",,Saint Petersburg,Florida,"33737",United States,9.3500,Checque,2016-10-18 00:00:00.000,Complete,2017-02-07 00:00:00.000
4531,201,57,2016-12-26 00:00:00.000,2016-12-29 00:00:00.000,Joan Murray,"38 Bellgrove Crossing",,Tacoma,Washington,"98447",United States,6.6900,Card,2016-12-05 00:00:00.000,On Hold,2016-12-29 00:00:00.000
4532,202,58,2016-04-02 00:00:00.000,2016-07-01 00:00:00.000,Robert Williams,"09407 Northfield Circle",,Cedar Rapids,Iowa,"52410",United States,6.5600,Card,2016-04-16 00:00:00.000,On Hold,2016-07-01 00:00:00.000
4533,218,36,2017-02-07 00:00:00.000,2016-05-05 00:00:00.000,Ryan Black,"57199 Hoffman Place",,Jacksonville,Florida,"32204",United States,8.5400,Checque,2017-01-24 00:00:00.000,Shipped,2017-02-07 00:00:00.000
4534,208,92,2016-07-09 00:00:00.000,2016-06-20 00:00:00.000,Brenda Hunter,"16179 Ludington Court",,Birmingham,Alabama,"35263",United States,9.8200,Cash,2016-09-30 00:00:00.000,New,2016-09-30 00:00:00.000
4535,214,70,2016-08-04 00:00:00.000,2016-06-29 00:00:00.000,Anne Warren,"08161 Barnett Parkway",,Van Nuys,California,"91411",United States,7.0400,Cash,2017-02-24 00:00:00.000,Complete,2017-02-24 00:00:00.000
4536,213,99,2017-01-11 00:00:00.000,2017-01-21 00:00:00.000,Betty Snyder,"9 Badeau Court",,Davenport,Iowa,"52804",United States,8.7200,Card,2016-09-03 00:00:00.000,Shipped,2017-01-21 00:00:00.000
4537,217,76,2016-07-31 00:00:00.000,2017-02-13 00:00:00.000,Edward Wilson,"1031 Esch Drive",,Fresno,California,"93750",United States,1.6400,Checque,2016-04-21 00:00:00.000,On Hold,2017-02-13 00:00:00.000
4538,210,60,2016-06-22 00:00:00.000,2016-04-10 00:00:00.000,Terry Butler,"124 Hoepker Pass",,San Antonio,Texas,"78255",United States,2.3500,Checque,2017-01-31 00:00:00.000,Complete,2017-01-31 00:00:00.000
4539,220,5,2016-11-12 00:00:00.000,2016-04-25 00:00:00.000,Emily Hawkins,"990 Quincy Drive",,Richmond,Virginia,"23289",United States,4.3600,Card,2016-09-17 00:00:00.000,Complete,2016-11-12 00:00:00.000
4540,213,42,2017-02-28 00:00:00.000,2017-02-11 00:00:00.000,Cynthia Rose,"8881 Packers Trail",,Berkeley,California,"94712",United States,6.0900,Checque,2016-04-14 00:00:00.000,New,2017-02-28 00:00:00.000
4541,204,27,2016-09-30 00:00:00.000,2017-01-28 00:00:00.000,Lisa Turner,"83 Graedel Terrace",,Oakland,California,"94611",United States,9.6100,Card,2016-05-07 00:00:00.000,Shipped,2017-01-28 00:00:00.000
4542,219,26,2016-07-13 00:00:00.000,2016-03-23 00:00:00.000,Jason Price,"475 Meadow Valley Point",,Annapolis,Maryland,"21405",United States,2.9300,Checque,2016-06-10 00:00:00.000,New,2016-07-13 00:00:00.000
4543,202,63,2016-07-29 00:00:00.000,2016-05-20 00:00:00.000,Joan Hayes,"7 Upham Center",,Temple,Texas,"76505",United States,7.3900,Card,2016-09-20 00:00:00.000,Complete,2016-09-20 00:00:00.000
4544,212,97,2016-10-31 00:00:00.000,2017-01-16 00:00:00.000,Paula Torres,"443 Debs Terrace",,Racine,Wisconsin,"53405",United States,3.9300,Card,2016-07-07 00:00:00.000,Shipped,2017-01-16 00:00:00.000
4545,201,33,2017-03-08 00:00:00.000,2016-08-21 00:00:00.000,Theresa Watkins,"85395 Rusk Center",,Jackson,Mississippi,"39210",United States,5.3200,Card,2016-11-19 00:00:00.000,Complete,2017-03-08 00:00:00.000
4546,211,68,2016-05-25 00:00:00.000,2016-07-17 00:00:00.000,Clarence Nguyen,"155 Northport Road",,Greensboro,North Carolina,"27455",United States,7.0600,Cash,2016-08-24 00:00:00.000,Shipped,2016-08-24 00:00:00.000
4547,203,73,2016-05-03 00:00:00.000,2016-10-23 00:00:00.000,Jean Mason,"03 Eagle Crest Lane",,Colorado Springs,Colorado,"80935",United States,4.2000,Cash,2016-04-07 00:00:00.000,New,2016-10-23 00:00:00.000
4548,217,2,2016-05-20 00:00:00.000,2016-08-07 00:00:00.000,Nicole Brown,"364 Debra Lane",,Washington,District of Columbia,"20046",United States,7.9700,Cash,2016-04-30 00:00:00.000,New,2016-08-07 00:00:00.000
4549,220,89,2016-04-11 00:00:00.000,2016-12-11 00:00:00.000,Carol Chapman,"756 Muir Point",,Washington,District of Columbia,"20397",United States,2.2100,Card,2017-02-05 00:00:00.000,Shipped,2017-02-05 00:00:00.000
4550,211,13,2016-04-16 00:00:00.000,2016-08-03 00:00:00.000,Roy George,"8 Anhalt Terrace",,Indianapolis,Indiana,"46207",United States,4.5000,Checque,2017-03-06 00:00:00.000,New,2017-03-06 00:00:00.000
4551,219,37,2016-04-14 00:00:00.000,2017-03-01 00:00:00.000,Heather Bishop,"0901 Tennessee Street",,Kingsport,Tennessee,"37665",United States,1.9200,Card,2017-01-02 00:00:00.000,Shipped,2017-03-01 00:00:00.000
4552,218,94,2017-03-05 00:00:00.000,2016-06-01 00:00:00.000,Wayne Mason,"90645 Carberry Drive",,Madison,Wisconsin,"53716",United States,6.9600,Card,2016-12-31 00:00:00.000,Complete,2017-03-05 00:00:00.000
4553,212,37,2016-10-16 00:00:00.000,2016-10-13 00:00:00.000,Gloria Elliott,"100 Granby Junction",,Miami,Florida,"33153",United States,9.2500,Cash,2016-06-09 00:00:00.000,Shipped,2016-10-16 00:00:00.000
4554,217,4,2016-06-05 00:00:00.000,2016-07-26 00:00:00.000,Timothy Hayes,"6001 Elgar Circle",,Pensacola,Florida,"32575",United States,6.5000,Cash,2016-03-30 00:00:00.000,Complete,2016-07-26 00:00:00.000
4555,207,49,2016-08-19 00:00:00.000,2016-08-15 00:00:00.000,Judith Baker,"3436 Briar Crest Park",,Newark,New Jersey,"07188",United States,2.3300,Checque,2016-09-17 00:00:00.000,Complete,2016-09-17 00:00:00.000
4556,217,17,2016-11-18 00:00:00.000,2016-12-10 00:00:00.000,Roy Russell,"6401 Graedel Court",,Alexandria,Virginia,"22301",United States,3.2400,Checque,2016-04-08 00:00:00.000,Complete,2016-12-10 00:00:00.000
4557,216,35,2016-09-11 00:00:00.000,2016-05-07 00:00:00.000,Jacqueline Davis,"864 Cherokee Lane",,Columbus,Ohio,"43226",United States,4.7000,Card,2016-08-06 00:00:00.000,Shipped,2016-09-11 00:00:00.000
4558,211,20,2016-10-06 00:00:00.000,2016-07-15 00:00:00.000,Eugene Castillo,"03090 Northland Circle",,Salt Lake City,Utah,"84199",United States,9.3600,Card,2016-10-06 00:00:00.000,Complete,2016-10-06 00:00:00.000
4559,216,13,2017-01-13 00:00:00.000,2016-03-28 00:00:00.000,Janice Mills,"522 Holmberg Alley",,Scottsdale,Arizona,"85271",United States,7.3100,Cash,2016-05-15 00:00:00.000,On Hold,2017-01-13 00:00:00.000
4560,211,77,2016-08-24 00:00:00.000,2017-03-13 00:00:00.000,Ruby White,"0070 Corben Way",,Naples,Florida,"34114",United States,3.7100,Checque,2016-07-17 00:00:00.000,On Hold,2017-03-13 00:00:00.000
4561,219,55,2016-08-13 00:00:00.000,2016-11-19 00:00:00.000,Frank Jackson,"25 Rigney Point",,Washington,District of Columbia,"20420",United States,1.9400,Cash,2016-06-12 00:00:00.000,Shipped,2016-11-19 00:00:00.000
4562,207,96,2016-10-12 00:00:00.000,2016-12-04 00:00:00.000,Pamela Peterson,"830 Loftsgordon Junction",,Houston,Texas,"77281",United States,1.4500,Checque,2017-03-06 00:00:00.000,New,2017-03-06 00:00:00.000
4563,204,70,2016-07-23 00:00:00.000,2017-02-06 00:00:00.000,Martha Frazier,"3 Gerald Lane",,Scottsdale,Arizona,"85260",United States,2.7400,Cash,2017-01-19 00:00:00.000,New,2017-02-06 00:00:00.000
4564,204,59,2017-02-26 00:00:00.000,2016-10-23 00:00:00.000,Kenneth Hawkins,"27305 Maple Crossing",,San Diego,California,"92145",United States,9.4100,Cash,2017-02-09 00:00:00.000,On Hold,2017-02-26 00:00:00.000
4565,203,66,2016-08-06 00:00:00.000,2017-02-03 00:00:00.000,Barbara Collins,"8 Norway Maple Junction",,Fort Worth,Texas,"76198",United States,1.0800,Card,2016-06-24 00:00:00.000,New,2017-02-03 00:00:00.000
4566,217,83,2016-09-14 00:00:00.000,2016-03-29 00:00:00.000,Gary Ellis,"97 Nobel Avenue",,Alexandria,Louisiana,"71307",United States,5.0500,Card,2016-06-13 00:00:00.000,Shipped,2016-09-14 00:00:00.000
4567,214,63,2017-03-04 00:00:00.000,2016-11-05 00:00:00.000,Douglas Hughes,"98309 Mccormick Park",,Kansas City,Kansas,"66160",United States,1.4000,Card,2017-02-13 00:00:00.000,Shipped,2017-03-04 00:00:00.000
4568,208,12,2016-10-31 00:00:00.000,2017-02-27 00:00:00.000,Harold Flores,"1 Merchant Lane",,Duluth,Georgia,"30096",United States,4.8400,Checque,2016-04-30 00:00:00.000,On Hold,2017-02-27 00:00:00.000
4569,201,96,2016-08-20 00:00:00.000,2016-10-03 00:00:00.000,Marie Nguyen,"084 Stuart Hill",,Arlington,Texas,"76004",United States,5.9500,Cash,2016-04-25 00:00:00.000,On Hold,2016-10-03 00:00:00.000
4570,203,1,2016-10-13 00:00:00.000,2016-03-21 00:00:00.000,Judy Fowler,"7541 Golf Course Way",,Kansas City,Missouri,"64109",United States,8.0200,Checque,2016-05-05 00:00:00.000,New,2016-10-13 00:00:00.000
4571,219,49,2016-11-04 00:00:00.000,2016-09-02 00:00:00.000,Howard Rogers,"5 Scott Hill",,Brooklyn,New York,"11215",United States,5.2100,Cash,2016-10-28 00:00:00.000,Complete,2016-11-04 00:00:00.000
4572,215,5,2016-03-24 00:00:00.000,2016-08-31 00:00:00.000,Stephanie Martinez,"0022 Reinke Trail",,Baton Rouge,Louisiana,"70894",United States,7.7400,Card,2016-08-14 00:00:00.000,On Hold,2016-08-31 00:00:00.000
4573,206,61,2016-08-31 00:00:00.000,2016-07-10 00:00:00.000,Jacqueline Lane,"780 Elka Place",,Cleveland,Ohio,"44105",United States,9.1200,Checque,2016-11-30 00:00:00.000,On Hold,2016-11-30 00:00:00.000
4574,220,65,2016-06-26 00:00:00.000,2016-06-25 00:00:00.000,Betty Harrison,"23089 Kensington Junction",,Greensboro,North Carolina,"27404",United States,5.6300,Checque,2016-03-30 00:00:00.000,Complete,2016-06-26 00:00:00.000
4575,212,81,2016-04-28 00:00:00.000,2016-10-19 00:00:00.000,Robin Bradley,"7895 Weeping Birch Plaza",,Waterbury,Connecticut,"06721",United States,7.3400,Cash,2017-01-25 00:00:00.000,On Hold,2017-01-25 00:00:00.000
4576,216,13,2017-02-24 00:00:00.000,2016-07-18 00:00:00.000,Ralph Bailey,"4019 Harper Park",,Sacramento,California,"94291",United States,6.7700,Cash,2017-02-02 00:00:00.000,New,2017-02-24 00:00:00.000
4577,203,43,2016-09-24 00:00:00.000,2016-11-18 00:00:00.000,Melissa Ross,"775 Lyons Road",,Bridgeport,Connecticut,"06606",United States,1.6400,Checque,2016-07-23 00:00:00.000,Shipped,2016-11-18 00:00:00.000
4578,212,53,2016-07-05 00:00:00.000,2016-06-19 00:00:00.000,Joan Russell,"0 Kings Terrace",,Bloomington,Illinois,"61709",United States,4.6600,Card,2016-04-09 00:00:00.000,New,2016-07-05 00:00:00.000
4579,214,17,2016-10-01 00:00:00.000,2016-10-18 00:00:00.000,Benjamin George,"40131 Ronald Regan Road",,Washington,District of Columbia,"20525",United States,8.0400,Checque,2016-06-16 00:00:00.000,Complete,2016-10-18 00:00:00.000
4580,207,69,2016-04-19 00:00:00.000,2017-02-09 00:00:00.000,Katherine Stone,"37483 Melrose Parkway",,Fresno,California,"93794",United States,6.7000,Checque,2017-02-08 00:00:00.000,Complete,2017-02-09 00:00:00.000
4581,218,28,2017-03-04 00:00:00.000,2016-11-25 00:00:00.000,Ernest Cruz,"872 Nancy Street",,Pompano Beach,Florida,"33069",United States,5.8100,Cash,2016-04-21 00:00:00.000,On Hold,2017-03-04 00:00:00.000
4582,217,32,2017-03-16 00:00:00.000,2016-06-08 00:00:00.000,Joshua Edwards,"72309 Elmside Point",,San Francisco,California,"94110",United States,2.4900,Cash,2016-04-01 00:00:00.000,On Hold,2017-03-16 00:00:00.000
4583,219,83,2017-01-24 00:00:00.000,2016-07-25 00:00:00.000,Justin Mills,"88350 Wayridge Hill",,Charleston,West Virginia,"25326",United States,6.0300,Card,2016-10-07 00:00:00.000,New,2017-01-24 00:00:00.000
4584,208,45,2016-10-18 00:00:00.000,2016-05-13 00:00:00.000,Kathleen Gibson,"25 Carpenter Lane",,Reno,Nevada,"89505",United States,5.4100,Checque,2016-08-21 00:00:00.000,Shipped,2016-10-18 00:00:00.000
4585,216,71,2016-09-19 00:00:00.000,2016-10-15 00:00:00.000,Ruby Bennett,"1 Muir Pass",,Las Vegas,Nevada,"89135",United States,2.5000,Cash,2016-11-29 00:00:00.000,On Hold,2016-11-29 00:00:00.000
4586,214,48,2016-08-07 00:00:00.000,2016-08-12 00:00:00.000,Richard Robinson,"1125 Melvin Terrace",,Bethesda,Maryland,"20816",United States,4.0200,Card,2017-01-09 00:00:00.000,Complete,2017-01-09 00:00:00.000
4587,212,62,2016-12-17 00:00:00.000,2017-01-23 00:00:00.000,Debra Sanchez,"534 Stoughton Lane",,Johnstown,Pennsylvania,"15906",United States,8.7800,Cash,2016-08-07 00:00:00.000,Shipped,2017-01-23 00:00:00.000
4588,216,30,2016-10-24 00:00:00.000,2016-12-21 00:00:00.000,Willie Dean,"680 Northview Circle",,Huntington,West Virginia,"25775",United States,8.4300,Card,2017-03-12 00:00:00.000,New,2017-03-12 00:00:00.000
4589,210,10,2017-01-01 00:00:00.000,2016-09-22 00:00:00.000,Christina Kelley,"8706 Sundown Street",,Peoria,Illinois,"61635",United States,4.2400,Cash,2017-02-08 00:00:00.000,On Hold,2017-02-08 00:00:00.000
4590,205,6,2016-11-29 00:00:00.000,2017-02-23 00:00:00.000,Russell Montgomery,"977 Packers Drive",,Charlotte,North Carolina,"28247",United States,2.8700,Cash,2016-05-30 00:00:00.000,Complete,2017-02-23 00:00:00.000
